"id_hogar";"año";"mes";"consumo_kwh";"tipo_vivienda";"tipo_energia";"factura_mensual";"provincia";"comunidad_autonoma";"tamaño_vivienda_m2";"num_habitantes";"aislamiento_vivienda";"uso_energia_renovable";"precio_energia_eur_kwh";"tipo_equipos_electronicos";"estacion";"modo_facturacion";"consumo_promedio_historico";"vivienda_alquiler_propiedad";"años_vivienda_ocupada";"temperatura_media_mensual";"id_provincia";"id_comunidad";"id_tipo_vivienda";"id_tipo_energia"
"Hogar_12";2021;"Junio";223.0;"Casa";"Eléctrica";115.0;"Palma";"Islas Baleares";65;3;"Bueno";"No";0.199;"Electrodomésticos";"Otoño";"Tarifa variable";256.0;"Alquiler";17;10.0;3;3;1;1
"Hogar_13";2022;"Abril";456.0;"Apartamento";"Eléctrica";150.0;"Madrid";"Comunidad de Madrid";128;5;"Regular";"No";0.129;"Calefacción eléctrica";"Invierno";"Tarifa fija";328.0;"Propiedad";8;19.0;8;7;2;1
"Hogar_14";2021;"Julio";292.0;"Casa";"Gas";149.0;"Bilbao";"País Vasco";99;4;"Regular";"Sí";0.149;"Electrodomésticos";"Verano";"Tarifa variable";270.0;"Propiedad";8;16.0;1;1;1;2
"Hogar_15";2022;"Noviembre";396.0;"Casa";"Gas";139.0;"Sevilla";"Andalucía";148;5;"Regular";"Sí";0.259;"Electrodomésticos";"Invierno";"Tarifa fija";385.0;"Propiedad";12;24.0;2;2;1;2
"Hogar_16";2021;"Noviembre";442.0;"Apartamento";"Gas";186.0;"Zaragoza";"Aragón";80;2;"Regular";"No";0.146;"Aire acondicionado";"Otoño";"Tarifa variable";220.0;"Alquiler";8;13.0;9;8;2;2
"Hogar_17";2022;"Mayo";418.0;"Apartamento";"Eléctrica";187.0;"Valencia";"Comunidad Valenciana";68;4;"Regular";"No";0.253;"Aire acondicionado";"Otoño";"Tarifa variable";291.0;"Propiedad";19;17.0;4;4;2;1
"Hogar_18";2021;"Septiembre";418.0;"Apartamento";"Gas";71.0;"Valencia";"Comunidad Valenciana";54;3;"Deficiente";"No";0.127;"Calefacción eléctrica";"Verano";"Tarifa fija";326.0;"Propiedad";3;17.0;4;4;2;2
"Hogar_19";2022;"Noviembre";312.0;"Casa";"Eléctrica";54.0;"Madrid";"Comunidad de Madrid";84;4;"Bueno";"No";0.175;"Electrodomésticos";"Otoño";"Tarifa fija";279.0;"Alquiler";18;20.0;8;7;1;1
"Hogar_20";2021;"Noviembre";339.0;"Casa";"Gas";170.0;"Murcia";"Región de Murcia";104;1;"Bueno";"No";0.197;"Calefacción eléctrica";"Primavera";"Tarifa fija";255.0;"Alquiler";19;11.0;5;5;1;2
"Hogar_21";2021;"Abril";339.0;"Casa";"Gas";-1.0;"Palma";"Islas Baleares";128;4;"Bueno";"Sí";0.157;"Aire acondicionado";"Primavera";"Tarifa variable";315.0;"Propiedad";19;12.0;3;3;1;2
"Hogar_22";2022;"Mayo";258.0;"Apartamento";"Eléctrica";-1.0;"Bilbao";"País Vasco";110;1;"Bueno";"No";0.294;"Calefacción eléctrica";"Primavera";"Tarifa variable";347.0;"Propiedad";15;13.0;1;1;2;1
"Hogar_23";2022;"Noviembre";125.0;"Casa";"Gas";-1.0;"Murcia";"Región de Murcia";48;4;"Bueno";"Sí";0.299;"Aire acondicionado";"Primavera";"Tarifa variable";381.0;"Alquiler";6;21.0;5;5;1;2
"Hogar_24";2022;"Enero";218.0;"Casa";"Gas";-1.0;"Madrid";"Comunidad de Madrid";127;1;"Bueno";"No";0.113;"Calefacción eléctrica";"Primavera";"Tarifa fija";224.0;"Alquiler";16;12.0;8;7;1;2
"Hogar_25";2021;"Diciembre";479.0;"Casa";"Gas";-1.0;"Valencia";"Comunidad Valenciana";40;2;"Bueno";"Sí";0.167;"Calefacción eléctrica";"Otoño";"Tarifa variable";355.0;"Propiedad";8;18.0;4;4;1;2
"Hogar_26";2021;"Agosto";449.0;"Apartamento";"Eléctrica";-1.0;"Murcia";"Región de Murcia";147;5;"Bueno";"No";0.197;"Electrodomésticos";"Verano";"Tarifa fija";204.0;"Propiedad";16;13.0;5;5;2;1
"Hogar_27";2022;"Mayo";346.0;"Casa";"Eléctrica";72.0;"Sevilla";"Andalucía";47;3;"Deficiente";"Sí";0.184;"Calefacción eléctrica";"Verano";"Tarifa fija";319.0;"Alquiler";18;22.0;2;2;1;1
"Hogar_28";2022;"Febrero";358.0;"Casa";"Eléctrica";104.0;"Sevilla";"Andalucía";127;4;"Bueno";"No";0.231;"Electrodomésticos";"Primavera";"Tarifa fija";220.0;"Propiedad";16;24.0;2;2;1;1
"Hogar_29";2021;"Octubre";132.0;"Apartamento";"Eléctrica";100.0;"Zaragoza";"Aragón";102;5;"Deficiente";"Sí";0.299;"Electrodomésticos";"Otoño";"Tarifa variable";217.0;"Alquiler";11;17.0;9;8;2;1
"Hogar_30";2022;"Mayo";341.0;"Casa";"Eléctrica";149.0;"Madrid";"Comunidad de Madrid";50;3;"Regular";"Sí";0.106;"Electrodomésticos";"Invierno";"Tarifa variable";374.0;"Propiedad";7;15.0;8;7;1;1
"Hogar_31";2021;"Enero";381.0;"Casa";"Gas";152.0;"Sevilla";"Andalucía";120;3;"Bueno";"Sí";0.13;"Electrodomésticos";"Invierno";"Tarifa fija";397.0;"Alquiler";17;13.0;2;2;1;2
"Hogar_32";2022;"Febrero";488.0;"Casa";"Gas";144.0;"Sevilla";"Andalucía";47;1;"Regular";"Sí";0.235;"Calefacción eléctrica";"Otoño";"Tarifa variable";256.0;"Alquiler";17;10.0;2;2;1;2
"Hogar_33";2022;"Febrero";213.0;"Apartamento";"Gas";132.0;"Madrid";"Comunidad de Madrid";74;2;"Regular";"Sí";0.284;"Aire acondicionado";"Primavera";"Tarifa fija";292.0;"Propiedad";12;14.0;8;7;2;2
"Hogar_34";2022;"Octubre";415.0;"Casa";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";74;2;"Regular";"Sí";0.213;"Aire acondicionado";"Verano";"Tarifa fija";218.0;"Propiedad";13;19.0;4;4;1;1
"Hogar_35";2022;"Septiembre";410.0;"Apartamento";"Eléctrica";152.0;"Murcia";"Región de Murcia";72;5;"Deficiente";"No";0.115;"Aire acondicionado";"Otoño";"Tarifa variable";327.0;"Alquiler";10;18.0;5;5;2;1
"Hogar_36";2022;"Septiembre";191.0;"Casa";"Eléctrica";198.0;"Valencia";"Comunidad Valenciana";44;2;"Regular";"Sí";0.234;"Calefacción eléctrica";"Invierno";"Tarifa fija";296.0;"Propiedad";7;24.0;4;4;1;1
"Hogar_37";2022;"Octubre";406.0;"Casa";"Eléctrica";190.0;"Málaga";"Andalucía";145;4;"Regular";"No";0.126;"Electrodomésticos";"Invierno";"Tarifa fija";392.0;"Propiedad";14;15.0;7;2;1;1
"Hogar_38";2021;"Marzo";487.0;"Apartamento";"Gas";118.0;"Las Palmas";"Canarias";142;2;"Regular";"No";0.228;"Aire acondicionado";"Invierno";"Tarifa variable";330.0;"Propiedad";1;20.0;6;6;2;2
"Hogar_39";2022;"Febrero";499.0;"Casa";"Eléctrica";99.0;"Zaragoza";"Aragón";80;5;"Bueno";"No";0.26;"Calefacción eléctrica";"Primavera";"Tarifa fija";369.0;"Alquiler";17;17.0;9;8;1;1
"Hogar_40";2021;"Noviembre";232.0;"Casa";"Gas";195.0;"Málaga";"Andalucía";67;2;"Bueno";"No";0.118;"Electrodomésticos";"Invierno";"Tarifa fija";220.0;"Propiedad";4;17.0;7;2;1;2
"Hogar_41";2021;"Mayo";190.0;"Apartamento";"Eléctrica";116.0;"Zaragoza";"Aragón";46;4;"Deficiente";"No";0.11;"Aire acondicionado";"Otoño";"Tarifa fija";239.0;"Propiedad";5;14.0;9;8;2;1
"Hogar_42";2021;"Marzo";201.0;"Casa";"Eléctrica";71.0;"Sevilla";"Andalucía";112;1;"Deficiente";"Sí";0.297;"Electrodomésticos";"Otoño";"Tarifa fija";266.0;"Alquiler";7;16.0;2;2;1;1
"Hogar_43";2022;"Mayo";247.0;"Apartamento";"Eléctrica";145.0;"Murcia";"Región de Murcia";111;5;"Bueno";"Sí";0.252;"Aire acondicionado";"Invierno";"Tarifa fija";352.0;"Propiedad";10;17.0;5;5;2;1
"Hogar_44";2021;"Diciembre";289.0;"Casa";"Gas";148.0;"Zaragoza";"Aragón";51;1;"Deficiente";"Sí";0.272;"Aire acondicionado";"Otoño";"Tarifa fija";326.0;"Propiedad";17;20.0;9;8;1;2
"Hogar_45";2022;"Mayo";472.0;"Apartamento";"Gas";110.0;"Bilbao";"País Vasco";73;1;"Bueno";"No";0.104;"Aire acondicionado";"Invierno";"Tarifa fija";254.0;"Alquiler";7;24.0;1;1;2;2
"Hogar_46";2021;"Abril";350.0;"Apartamento";"Gas";55.0;"Zaragoza";"Aragón";72;1;"Regular";"Sí";0.204;"Electrodomésticos";"Invierno";"Tarifa variable";379.0;"Alquiler";1;14.0;9;8;2;2
"Hogar_47";2022;"Julio";106.0;"Casa";"Gas";117.0;"Sevilla";"Andalucía";87;3;"Regular";"Sí";0.208;"Calefacción eléctrica";"Verano";"Tarifa variable";371.0;"Propiedad";7;10.0;2;2;1;2
"Hogar_48";2021;"Mayo";422.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";62;3;"Deficiente";"Sí";0.13;"Electrodomésticos";"Primavera";"Tarifa fija";308.0;"Propiedad";11;17.0;4;4;2;2
"Hogar_49";2022;"Diciembre";314.0;"Casa";"Eléctrica";125.0;"Barcelona";"Cataluña";101;1;"Bueno";"Sí";0.123;"Aire acondicionado";"Primavera";"Tarifa fija";297.0;"Alquiler";9;18.0;10;9;1;1
"Hogar_50";2022;"Mayo";131.0;"Casa";"Gas";173.0;"Málaga";"Andalucía";127;5;"Bueno";"Sí";0.126;"Electrodomésticos";"Verano";"Tarifa variable";383.0;"Alquiler";12;12.0;7;2;1;2
"Hogar_51";2022;"Septiembre";271.0;"Casa";"Gas";165.0;"Murcia";"Región de Murcia";76;4;"Deficiente";"No";0.159;"Calefacción eléctrica";"Verano";"Tarifa variable";382.0;"Propiedad";3;21.0;5;5;1;2
"Hogar_52";2021;"Abril";235.0;"Casa";"Gas";104.0;"Las Palmas";"Canarias";138;4;"Bueno";"Sí";0.119;"Electrodomésticos";"Primavera";"Tarifa variable";311.0;"Propiedad";4;24.0;6;6;1;2
"Hogar_53";2022;"Diciembre";153.0;"Casa";"Gas";117.0;"Murcia";"Región de Murcia";83;2;"Regular";"No";0.218;"Calefacción eléctrica";"Invierno";"Tarifa variable";397.0;"Propiedad";4;24.0;5;5;1;2
"Hogar_54";2022;"Septiembre";381.0;"Casa";"Gas";134.0;"Murcia";"Región de Murcia";143;5;"Deficiente";"No";0.233;"Calefacción eléctrica";"Invierno";"Tarifa variable";314.0;"Alquiler";13;12.0;5;5;1;2
"Hogar_55";2021;"Agosto";448.0;"Apartamento";"Eléctrica";54.0;"Barcelona";"Cataluña";125;3;"Deficiente";"No";0.212;"Electrodomésticos";"Primavera";"Tarifa fija";316.0;"Propiedad";19;23.0;10;9;2;1
"Hogar_56";2021;"Marzo";276.0;"Apartamento";"Gas";160.0;"Málaga";"Andalucía";130;1;"Bueno";"No";0.26;"Aire acondicionado";"Invierno";"Tarifa variable";286.0;"Alquiler";10;20.0;7;2;2;2
"Hogar_57";2021;"Mayo";155.0;"Apartamento";"Gas";120.0;"Barcelona";"Cataluña";74;2;"Deficiente";"No";0.166;"Calefacción eléctrica";"Verano";"Tarifa variable";280.0;"Alquiler";5;16.0;10;9;2;2
"Hogar_58";2022;"Mayo";242.0;"Apartamento";"Gas";125.0;"Valencia";"Comunidad Valenciana";104;4;"Bueno";"Sí";0.149;"Electrodomésticos";"Invierno";"Tarifa variable";265.0;"Alquiler";7;18.0;4;4;2;2
"Hogar_59";2022;"Junio";263.0;"Casa";"Eléctrica";173.0;"Valencia";"Comunidad Valenciana";138;3;"Bueno";"Sí";0.146;"Calefacción eléctrica";"Invierno";"Tarifa fija";218.0;"Propiedad";16;22.0;4;4;1;1
"Hogar_60";2021;"Abril";189.0;"Casa";"Gas";103.0;"Málaga";"Andalucía";140;3;"Bueno";"Sí";0.185;"Aire acondicionado";"Otoño";"Tarifa fija";334.0;"Propiedad";1;17.0;7;2;1;2
"Hogar_61";2022;"Mayo";197.0;"Apartamento";"Eléctrica";66.0;"Zaragoza";"Aragón";86;1;"Bueno";"No";0.184;"Electrodomésticos";"Otoño";"Tarifa fija";317.0;"Propiedad";12;15.0;9;8;2;1
"Hogar_62";2022;"Junio";477.0;"Apartamento";"Eléctrica";188.0;"Bilbao";"País Vasco";117;4;"Bueno";"Sí";0.268;"Electrodomésticos";"Otoño";"Tarifa fija";390.0;"Alquiler";2;17.0;1;1;2;1
"Hogar_63";2021;"Septiembre";305.0;"Apartamento";"Gas";87.0;"Zaragoza";"Aragón";42;5;"Deficiente";"Sí";0.285;"Electrodomésticos";"Invierno";"Tarifa fija";241.0;"Propiedad";7;18.0;9;8;2;2
"Hogar_64";2022;"Agosto";187.0;"Casa";"Gas";148.0;"Bilbao";"País Vasco";40;3;"Regular";"No";0.122;"Aire acondicionado";"Primavera";"Tarifa fija";241.0;"Alquiler";11;12.0;1;1;1;2
"Hogar_65";2021;"Septiembre";390.0;"Casa";"Gas";81.0;"Murcia";"Región de Murcia";44;1;"Regular";"No";0.253;"Calefacción eléctrica";"Verano";"Tarifa variable";258.0;"Alquiler";13;23.0;5;5;1;2
"Hogar_66";2021;"Septiembre";259.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";129;5;"Deficiente";"No";0.201;"Electrodomésticos";"Invierno";"Tarifa fija";219.0;"Alquiler";2;20.0;8;7;2;1
"Hogar_67";2021;"Junio";284.0;"Apartamento";"Eléctrica";74.0;"Bilbao";"País Vasco";53;4;"Deficiente";"No";0.147;"Calefacción eléctrica";"Primavera";"Tarifa fija";272.0;"Alquiler";7;19.0;1;1;2;1
"Hogar_68";2021;"Noviembre";310.0;"Casa";"Gas";52.0;"Sevilla";"Andalucía";142;3;"Regular";"Sí";0.232;"Calefacción eléctrica";"Invierno";"Tarifa variable";216.0;"Alquiler";15;11.0;2;2;1;2
"Hogar_69";2022;"Marzo";124.0;"Casa";"Eléctrica";82.0;"Valencia";"Comunidad Valenciana";66;5;"Regular";"No";0.219;"Aire acondicionado";"Verano";"Tarifa fija";226.0;"Alquiler";11;19.0;4;4;1;1
"Hogar_70";2022;"Diciembre";455.0;"Apartamento";"Gas";117.0;"Sevilla";"Andalucía";48;5;"Regular";"No";0.3;"Electrodomésticos";"Invierno";"Tarifa variable";374.0;"Propiedad";2;11.0;2;2;2;2
"Hogar_71";2022;"Noviembre";416.0;"Casa";"Gas";110.0;"Barcelona";"Cataluña";118;5;"Regular";"Sí";0.141;"Calefacción eléctrica";"Verano";"Tarifa variable";201.0;"Alquiler";7;11.0;10;9;1;2
"Hogar_72";2022;"Octubre";131.0;"Casa";"Gas";96.0;"Murcia";"Región de Murcia";54;3;"Regular";"Sí";0.105;"Electrodomésticos";"Invierno";"Tarifa fija";262.0;"Propiedad";4;17.0;5;5;1;2
"Hogar_73";2022;"Marzo";261.0;"Apartamento";"Eléctrica";65.0;"Zaragoza";"Aragón";129;3;"Bueno";"No";0.202;"Electrodomésticos";"Verano";"Tarifa variable";261.0;"Alquiler";11;16.0;9;8;2;1
"Hogar_74";2022;"Octubre";368.0;"Apartamento";"Eléctrica";165.0;"Valencia";"Comunidad Valenciana";81;2;"Deficiente";"Sí";0.197;"Aire acondicionado";"Invierno";"Tarifa variable";299.0;"Propiedad";2;18.0;4;4;2;1
"Hogar_75";2022;"Junio";115.0;"Apartamento";"Gas";108.0;"Valencia";"Comunidad Valenciana";116;4;"Bueno";"No";0.279;"Electrodomésticos";"Verano";"Tarifa variable";218.0;"Propiedad";16;11.0;4;4;2;2
"Hogar_76";2021;"Octubre";413.0;"Apartamento";"Eléctrica";128.0;"Barcelona";"Cataluña";90;1;"Regular";"No";0.103;"Electrodomésticos";"Otoño";"Tarifa variable";216.0;"Propiedad";7;16.0;10;9;2;1
"Hogar_77";2021;"Abril";203.0;"Casa";"Gas";120.0;"Barcelona";"Cataluña";102;5;"Regular";"Sí";0.18;"Calefacción eléctrica";"Invierno";"Tarifa fija";268.0;"Propiedad";13;12.0;10;9;1;2
"Hogar_78";2022;"Junio";342.0;"Apartamento";"Eléctrica";85.0;"Sevilla";"Andalucía";135;2;"Regular";"Sí";0.288;"Aire acondicionado";"Invierno";"Tarifa variable";366.0;"Alquiler";5;24.0;2;2;2;1
"Hogar_79";2021;"Febrero";441.0;"Apartamento";"Gas";63.0;"Las Palmas";"Canarias";142;1;"Bueno";"No";0.202;"Electrodomésticos";"Primavera";"Tarifa fija";316.0;"Alquiler";17;18.0;6;6;2;2
"Hogar_80";2022;"Septiembre";121.0;"Casa";"Eléctrica";138.0;"Valencia";"Comunidad Valenciana";91;2;"Bueno";"No";0.246;"Calefacción eléctrica";"Primavera";"Tarifa variable";398.0;"Alquiler";12;20.0;4;4;1;1
"Hogar_81";2022;"Octubre";344.0;"Apartamento";"Gas";63.0;"Valencia";"Comunidad Valenciana";135;3;"Regular";"No";0.121;"Aire acondicionado";"Verano";"Tarifa variable";280.0;"Alquiler";19;14.0;4;4;2;2
"Hogar_82";2021;"Abril";191.0;"Casa";"Gas";184.0;"Barcelona";"Cataluña";43;5;"Bueno";"Sí";0.171;"Aire acondicionado";"Invierno";"Tarifa variable";238.0;"Propiedad";7;11.0;10;9;1;2
"Hogar_83";2021;"Octubre";466.0;"Apartamento";"Gas";58.0;"Málaga";"Andalucía";133;1;"Bueno";"No";0.19;"Calefacción eléctrica";"Verano";"Tarifa fija";235.0;"Propiedad";6;24.0;7;2;2;2
"Hogar_84";2022;"Mayo";308.0;"Casa";"Eléctrica";65.0;"Barcelona";"Cataluña";140;1;"Regular";"No";0.137;"Calefacción eléctrica";"Otoño";"Tarifa fija";367.0;"Propiedad";8;14.0;10;9;1;1
"Hogar_85";2021;"Noviembre";396.0;"Apartamento";"Eléctrica";58.0;"Zaragoza";"Aragón";62;1;"Bueno";"No";0.214;"Calefacción eléctrica";"Primavera";"Tarifa fija";372.0;"Alquiler";13;16.0;9;8;2;1
"Hogar_86";2021;"Noviembre";207.0;"Apartamento";"Eléctrica";170.0;"Madrid";"Comunidad de Madrid";142;1;"Deficiente";"No";0.159;"Calefacción eléctrica";"Verano";"Tarifa variable";331.0;"Propiedad";5;19.0;8;7;2;1
"Hogar_87";2021;"Agosto";148.0;"Casa";"Gas";61.0;"Sevilla";"Andalucía";148;1;"Deficiente";"No";0.254;"Calefacción eléctrica";"Verano";"Tarifa variable";352.0;"Alquiler";2;10.0;2;2;1;2
"Hogar_88";2021;"Septiembre";321.0;"Casa";"Eléctrica";72.0;"Zaragoza";"Aragón";54;2;"Deficiente";"Sí";0.294;"Electrodomésticos";"Primavera";"Tarifa variable";396.0;"Propiedad";9;22.0;9;8;1;1
"Hogar_89";2022;"Mayo";324.0;"Apartamento";"Gas";147.0;"Valencia";"Comunidad Valenciana";82;5;"Deficiente";"No";0.205;"Electrodomésticos";"Invierno";"Tarifa variable";357.0;"Propiedad";11;18.0;4;4;2;2
"Hogar_90";2021;"Agosto";215.0;"Apartamento";"Gas";79.0;"Sevilla";"Andalucía";68;3;"Regular";"No";0.246;"Aire acondicionado";"Verano";"Tarifa fija";395.0;"Propiedad";6;14.0;2;2;2;2
"Hogar_91";2022;"Abril";167.0;"Apartamento";"Eléctrica";144.0;"Málaga";"Andalucía";75;3;"Regular";"No";0.116;"Electrodomésticos";"Primavera";"Tarifa variable";228.0;"Propiedad";7;10.0;7;2;2;1
"Hogar_92";2021;"Enero";354.0;"Apartamento";"Eléctrica";129.0;"Barcelona";"Cataluña";52;3;"Regular";"No";0.141;"Electrodomésticos";"Invierno";"Tarifa fija";395.0;"Propiedad";7;12.0;10;9;2;1
"Hogar_93";2021;"Marzo";333.0;"Apartamento";"Gas";114.0;"Las Palmas";"Canarias";71;3;"Deficiente";"Sí";0.256;"Electrodomésticos";"Otoño";"Tarifa variable";250.0;"Alquiler";19;23.0;6;6;2;2
"Hogar_94";2021;"Agosto";164.0;"Apartamento";"Gas";95.0;"Valencia";"Comunidad Valenciana";110;2;"Deficiente";"Sí";0.158;"Calefacción eléctrica";"Primavera";"Tarifa fija";351.0;"Propiedad";6;20.0;4;4;2;2
"Hogar_95";2021;"Octubre";332.0;"Apartamento";"Eléctrica";172.0;"Palma";"Islas Baleares";98;4;"Bueno";"Sí";0.12;"Aire acondicionado";"Verano";"Tarifa fija";213.0;"Alquiler";11;13.0;3;3;2;1
"Hogar_96";2022;"Septiembre";429.0;"Apartamento";"Eléctrica";154.0;"Murcia";"Región de Murcia";125;5;"Bueno";"No";0.227;"Aire acondicionado";"Otoño";"Tarifa variable";268.0;"Alquiler";11;10.0;5;5;2;1
"Hogar_97";2021;"Noviembre";208.0;"Casa";"Gas";141.0;"Málaga";"Andalucía";67;1;"Deficiente";"No";0.274;"Aire acondicionado";"Invierno";"Tarifa variable";345.0;"Alquiler";7;20.0;7;2;1;2
"Hogar_98";2021;"Febrero";177.0;"Casa";"Gas";88.0;"Madrid";"Comunidad de Madrid";105;4;"Deficiente";"Sí";0.19;"Aire acondicionado";"Invierno";"Tarifa fija";369.0;"Alquiler";2;18.0;8;7;1;2
"Hogar_99";2021;"Junio";107.0;"Casa";"Gas";132.0;"Las Palmas";"Canarias";81;3;"Deficiente";"Sí";0.229;"Electrodomésticos";"Primavera";"Tarifa variable";256.0;"Alquiler";19;16.0;6;6;1;2
"Hogar_100";2021;"Julio";384.0;"Apartamento";"Eléctrica";142.0;"Madrid";"Comunidad de Madrid";84;4;"Deficiente";"Sí";0.275;"Electrodomésticos";"Primavera";"Tarifa variable";211.0;"Alquiler";4;15.0;8;7;2;1
"Hogar_1";2022;"Febrero";206.0;"Casa";"Eléctrica";182.0;"Bilbao";"País Vasco";101;5;"Bueno";"No";0.188;"Calefacción eléctrica";"Primavera";"Tarifa fija";216.0;"Alquiler";6;13.0;1;1;1;1
"Hogar_2";2021;"Julio";199.0;"Casa";"Gas";87.0;"Sevilla";"Andalucía";96;1;"Deficiente";"No";0.214;"Aire acondicionado";"Invierno";"Tarifa fija";229.0;"Alquiler";17;20.0;2;2;1;2
"Hogar_3";2021;"Febrero";219.0;"Apartamento";"Eléctrica";65.0;"Palma";"Islas Baleares";45;1;"Bueno";"Sí";0.206;"Electrodomésticos";"Otoño";"Tarifa fija";287.0;"Propiedad";5;24.0;3;3;2;1
"Hogar_4";2021;"Julio";194.0;"Apartamento";"Eléctrica";197.0;"Sevilla";"Andalucía";67;5;"Deficiente";"Sí";0.29;"Electrodomésticos";"Invierno";"Tarifa fija";298.0;"Propiedad";7;12.0;2;2;2;1
"Hogar_5";2022;"Septiembre";408.0;"Apartamento";"Eléctrica";186.0;"Sevilla";"Andalucía";67;5;"Deficiente";"Sí";0.13;"Calefacción eléctrica";"Verano";"Tarifa variable";222.0;"Alquiler";9;18.0;2;2;2;1
"Hogar_6";2022;"Noviembre";483.0;"Apartamento";"Gas";121.0;"Valencia";"Comunidad Valenciana";147;3;"Deficiente";"No";0.282;"Calefacción eléctrica";"Invierno";"Tarifa fija";328.0;"Alquiler";1;16.0;4;4;2;2
"Hogar_7";2022;"Abril";128.0;"Apartamento";"Gas";74.0;"Valencia";"Comunidad Valenciana";83;1;"Bueno";"No";0.118;"Calefacción eléctrica";"Verano";"Tarifa fija";278.0;"Alquiler";1;16.0;4;4;2;2
"Hogar_8";2022;"Septiembre";197.0;"Casa";"Eléctrica";145.0;"Murcia";"Región de Murcia";123;4;"Bueno";"No";0.247;"Electrodomésticos";"Otoño";"Tarifa fija";231.0;"Propiedad";19;13.0;5;5;1;1
"Hogar_9";2022;"Junio";471.0;"Apartamento";"Gas";57.0;"Palma";"Islas Baleares";69;2;"Regular";"Sí";0.178;"Electrodomésticos";"Primavera";"Tarifa variable";208.0;"Propiedad";6;22.0;3;3;2;2
"Hogar_10";2022;"Julio";377.0;"Apartamento";"Eléctrica";179.0;"Las Palmas";"Canarias";101;2;"Deficiente";"Sí";0.248;"Calefacción eléctrica";"Primavera";"Tarifa fija";214.0;"Alquiler";18;17.0;6;6;2;1
"Hogar_11";2022;"Mayo";368.0;"Apartamento";"Gas";122.0;"Málaga";"Andalucía";114;5;"Regular";"No";0.208;"Aire acondicionado";"Invierno";"Tarifa variable";355.0;"Alquiler";10;18.0;7;2;2;2
"Hogar_12";2021;"Junio";431.0;"Casa";"Eléctrica";115.0;"Palma";"Islas Baleares";131;3;"Regular";"Sí";0.196;"Calefacción eléctrica";"Primavera";"Tarifa fija";351.0;"Propiedad";11;14.0;3;3;1;1
"Hogar_13";2022;"Abril";473.0;"Apartamento";"Eléctrica";150.0;"Madrid";"Comunidad de Madrid";128;2;"Bueno";"No";0.257;"Calefacción eléctrica";"Otoño";"Tarifa fija";387.0;"Propiedad";1;12.0;8;7;2;1
"Hogar_14";2021;"Julio";378.0;"Casa";"Gas";149.0;"Bilbao";"País Vasco";142;1;"Bueno";"Sí";0.197;"Calefacción eléctrica";"Primavera";"Tarifa variable";362.0;"Alquiler";1;11.0;1;1;1;2
"Hogar_15";2022;"Noviembre";343.0;"Casa";"Gas";139.0;"Sevilla";"Andalucía";101;5;"Regular";"Sí";0.115;"Calefacción eléctrica";"Invierno";"Tarifa fija";226.0;"Alquiler";13;20.0;2;2;1;2
"Hogar_16";2021;"Noviembre";477.0;"Apartamento";"Gas";186.0;"Zaragoza";"Aragón";136;4;"Deficiente";"Sí";0.284;"Electrodomésticos";"Otoño";"Tarifa fija";308.0;"Alquiler";5;12.0;9;8;2;2
"Hogar_17";2022;"Mayo";418.0;"Apartamento";"Eléctrica";187.0;"Valencia";"Comunidad Valenciana";40;5;"Bueno";"Sí";0.176;"Aire acondicionado";"Verano";"Tarifa variable";275.0;"Alquiler";1;20.0;4;4;2;1
"Hogar_18";2021;"Septiembre";418.0;"Apartamento";"Gas";71.0;"Valencia";"Comunidad Valenciana";66;4;"Deficiente";"No";0.127;"Calefacción eléctrica";"Invierno";"Tarifa fija";347.0;"Propiedad";3;15.0;4;4;2;2
"Hogar_19";2022;"Noviembre";312.0;"Casa";"Eléctrica";54.0;"Madrid";"Comunidad de Madrid";101;5;"Deficiente";"Sí";0.205;"Aire acondicionado";"Verano";"Tarifa fija";264.0;"Propiedad";18;16.0;8;7;1;1
"Hogar_20";2021;"Noviembre";339.0;"Casa";"Gas";170.0;"Murcia";"Región de Murcia";116;5;"Regular";"No";0.146;"Aire acondicionado";"Otoño";"Tarifa fija";376.0;"Alquiler";9;17.0;5;5;1;2
"Hogar_21";2021;"Abril";339.0;"Casa";"Gas";-1.0;"Palma";"Islas Baleares";144;5;"Regular";"No";0.213;"Aire acondicionado";"Invierno";"Tarifa fija";308.0;"Alquiler";14;15.0;3;3;1;2
"Hogar_22";2022;"Mayo";258.0;"Apartamento";"Eléctrica";-1.0;"Bilbao";"País Vasco";42;4;"Regular";"No";0.129;"Calefacción eléctrica";"Invierno";"Tarifa variable";328.0;"Alquiler";17;11.0;1;1;2;1
"Hogar_23";2022;"Noviembre";125.0;"Casa";"Gas";-1.0;"Murcia";"Región de Murcia";142;4;"Regular";"Sí";0.107;"Electrodomésticos";"Otoño";"Tarifa fija";209.0;"Propiedad";14;14.0;5;5;1;2
"Hogar_24";2022;"Enero";218.0;"Casa";"Gas";-1.0;"Madrid";"Comunidad de Madrid";109;5;"Bueno";"No";0.245;"Calefacción eléctrica";"Primavera";"Tarifa variable";246.0;"Alquiler";4;19.0;8;7;1;2
